"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2022",82.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2022",95.448,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2022",18.732,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",23.934,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2022",49.366,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2022",98.372,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.617,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2022",97.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2022",94.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 0. Armed forces occupations","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2022",89.134,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2019",91.677,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",50.055,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2019",95.136,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2019",90.581,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2019",95.171,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2019",88.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",50.552,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2019",93.09,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2019",83.786,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2019",90.764,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2019",95.93,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",48.469,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2019",97.792,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2019",98.302,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2019",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2019",91.677,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2019",81.172,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2019",38.341,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",60.922,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2019",39.619,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2019",93.827,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",99.005,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2019",89.903,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2019",82.969,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2019",90.581,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2019",99.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): Total","2019",88.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 1. Managers","2019",83.283,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2019",42.116,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",57.438,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2019",38.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2019",84.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",98.716,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2019",89.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2019",83.095,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2019",83.786,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2019",99.452,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2019",95.93,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2019",76.412,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","LFS - National Survey on the Employment Situation","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2019",25.184,,,,"Repository: ILO-STATISTICS - Micro data processing"
